Invoice_No,Customer_ID,Customer_Industry,Invoice_Date,Due_Date,Invoice_Amount,Amount_Paid,Outstanding_Amount,Status,Last_Payment_Date,Aging_Bucket,Payment_Delay_Days,Partial_Payment_Flag,High_Risk_Flag,Payment_Consistency_Index,Credit_Utilization_Velocity,Negotiation_Frequency,Response_to_Reminder_Ratio
INV00680,CUST014,Manufacturing,2022-07-30,2022-08-14,10404.577206562968,1.7609437203700424,10026.647862376145,Overdue,,90+,0.047757643439626046,0,1,26.241468281240206,0.6396899784763213,4,0.6867099882566697
INV00681,CUST018,Finance,2022-01-26,2022-03-12,15592.685104017697,12670.745927184314,2400.8175109003064,Partially Paid,2022-04-02,90+,21.665230535227444,1,1,27.138548491669074,0.9940879127044077,1,0.8677847636218593
INV00682,CUST013,Finance,2023-08-06,2023-10-05,1899.084529078516,2050.5429909868935,0.0,Partially Paid,2023-12-05,90+,59.64215230700477,1,1,24.909084570644925,0.7650266627198845,2,0.5338700068311214
INV00683,CUST008,Manufacturing,2024-08-19,2024-10-18,12334.745210866253,7760.304285191572,4718.237708172178,Partially Paid,2025-01-13,61-90,86.38959200902686,1,1,27.476895938316417,0.8034114333537823,4,0.7399761835083722
INV00684,CUST008,Manufacturing,2024-09-07,2024-10-22,12990.724467030599,9040.414141643323,4463.275840010001,Partially Paid,2025-01-10,61-90,81.11808251261377,1,1,27.18722804475453,1.4590413877314798,5,0.16182303010363178
INV00685,CUST015,Technology,2024-06-21,2024-08-20,8022.252082765959,7126.938032438163,811.2435188541817,Partially Paid,2024-09-25,90+,39.16531873189155,1,1,25.745649237746175,1.2303023829170285,4,0.42070192180807076
INV00686,CUST012,Healthcare,2023-11-29,2024-01-13,19524.534264300273,17201.000613790624,2315.771692739373,Partially Paid,2024-03-25,90+,66.05212538555172,1,1,21.8344947931292,0.5726873766527633,1,0.9427276779668268
INV00687,CUST005,Retail,2023-01-13,2023-02-12,7907.040240009574,3976.3003344578938,4226.347304832545,Partially Paid,2023-05-12,90+,87.87756993226989,1,1,27.259633688646034,1.450325395009324,4,0.3572593039100433
INV00688,CUST009,Technology,2022-04-16,2022-05-16,1130.162004547696,635.0455178652581,595.1171553710251,Partially Paid,2022-07-26,90+,71.65047374629985,1,1,25.351286024029235,0.832646419166013,1,0.3382335484520914
INV00689,CUST007,Healthcare,2023-06-02,2023-06-17,4588.650622501434,0.0,4694.82348927787,Overdue,,90+,0.0,0,1,24.658546035899928,1.0570808425309097,1,0.9188863088442007
INV00690,CUST004,Finance,2024-09-05,2024-10-05,7900.499749716934,152.41659943272947,7739.050726893155,Overdue,,61-90,5.266763705550005,0,1,26.056912834016043,0.7969640895766652,5,0.13232756486914118
INV00691,CUST002,Finance,2022-08-22,2022-09-21,672.9208271530857,168.87656283033436,319.8288272783524,Partially Paid,2022-10-31,90+,38.06688285542521,1,1,27.393306267528583,0.4088727432088414,2,0.6478667512616214
INV00692,CUST014,Manufacturing,2022-05-14,2022-05-29,7109.405985452112,119.68803799596631,6984.730982368848,Overdue,,90+,0.0,0,1,26.19305125151169,1.446818529808945,0,0.48466006024874886
INV00693,CUST020,Retail,2024-03-31,2024-05-15,16443.73891500288,524.2318832083419,17040.469729004915,Overdue,,90+,1.6915944835187715,0,1,28.291605033088025,1.005540481765675,0,0.7890774698365642
INV00694,CUST001,Technology,2024-10-04,2024-11-03,4389.579900153909,3820.3112387652313,296.8125128144584,Partially Paid,2025-02-01,31-60,88.20112529231092,1,0,29.770741867501084,1.0687468346344575,2,0.22118674730953444
INV00695,CUST008,Manufacturing,2022-06-01,2022-07-01,13863.494105990612,8581.607870736078,5373.53966314708,Partially Paid,2022-08-11,90+,35.38214272630538,1,1,27.276727166239645,0.5997643212280527,1,0.46140260321159354
INV00696,CUST007,Healthcare,2022-04-20,2022-05-20,12633.29080739223,9113.187646112752,3360.1221979546176,Partially Paid,2022-08-04,90+,74.69589781200185,1,1,24.53060179551186,0.5497558705961899,2,0.713000097045522
INV00697,CUST003,Retail,2022-11-07,2022-11-22,5443.826808394898,5232.251256618345,92.80383533477496,Partially Paid,2022-12-09,90+,20.131882663308264,1,1,26.723768012237795,1.258697530691009,3,0.3883826971045877
INV00698,CUST004,Finance,2022-11-02,2022-12-17,13671.655223300675,7031.178666055055,7077.3748457189795,Partially Paid,2023-02-15,90+,58.97505883087999,1,1,26.10975557145697,0.24114083054213437,3,0.7570538856428051
INV00699,CUST020,Retail,2023-09-15,2023-09-30,7474.849634872431,3475.8352696162315,3796.9202729052295,Partially Paid,2023-10-22,90+,19.42488004857981,1,1,28.073649307837908,0.2288122921219902,1,0.39873552746220636
INV00700,CUST002,Finance,2022-06-24,2022-08-23,2962.1168515887443,2982.653422824739,104.36088767145093,Partially Paid,2022-11-21,90+,92.81618664444117,1,1,27.069028725270552,0.5545508544152391,3,0.31103730113109285
INV00701,CUST015,Technology,2023-05-24,2023-06-23,7832.130972223036,6023.968839052927,2678.2963073303526,Partially Paid,2023-07-03,90+,8.993678502029395,1,1,25.8333399014108,0.9923361372216724,0,0.7700340490254509
INV00702,CUST020,Retail,2022-08-31,2022-10-30,12274.280768270068,0.0,12327.87853480753,Overdue,,90+,0.0,0,1,27.949315451223892,0.26724610355142747,5,0.5761076514651052
INV00703,CUST002,Finance,2024-05-02,2024-06-16,3558.6812584052645,2210.4644414065724,1512.7954167921785,Partially Paid,2024-06-19,90+,3.4546925351321973,1,1,27.410115130900213,0.5583732241906545,1,0.46296251192722376
INV00704,CUST008,Manufacturing,2023-04-08,2023-05-08,16168.596139114292,0.0,16363.990788878882,Overdue,,90+,2.3448650874964856,0,1,27.31571481137577,0.7337522267626462,1,0.7795620271772434
INV00705,CUST002,Finance,2024-12-06,2025-02-04,5876.89034646215,0.0,6281.233507890606,Overdue,,0-30,7.2459233085902595,0,0,27.40278305181542,1.0553236523082719,1,0.9748109240392576
INV00706,CUST013,Finance,2024-02-19,2024-04-19,6341.676730097697,3588.7182183455543,2778.623149578877,Partially Paid,2024-06-06,90+,50.51671299437178,1,1,25.00363243764071,0.17818983844051622,2,0.6241832295606461
INV00707,CUST015,Technology,2024-07-11,2024-09-09,14332.395496399093,384.3389032927823,14566.762340225761,Overdue,,90+,3.528598773411002,0,1,26.129671666377348,0.5222471981333572,2,0.8879737789667376
INV00708,CUST008,Manufacturing,2024-06-25,2024-07-25,12623.025095157394,7231.262560042884,5314.727371680973,Partially Paid,2024-10-22,90+,87.46069133598196,1,1,27.477700807022703,0.6606075156867046,0,0.9496909858850718
INV00709,CUST018,Finance,2023-09-01,2023-10-01,6501.916067193536,0.0,7189.615825991396,Overdue,,90+,0.0,0,1,26.98291991023601,0.5974211862714512,1,0.13596450964431742
INV00710,CUST007,Healthcare,2024-05-28,2024-06-27,18292.88830205625,12207.706496515615,5617.071922082414,Partially Paid,2024-07-21,90+,24.189631613140538,1,1,24.484914849264737,1.3145532119248056,1,0.784469059908808
INV00711,CUST002,Finance,2023-09-18,2023-10-18,19971.092240787177,11837.464120444538,7405.643159563368,Partially Paid,2023-10-20,90+,2.3260446634798533,1,1,27.141696838039554,1.080113028462247,1,0.6381127926368105
INV00712,CUST005,Retail,2022-05-04,2022-05-19,7156.074047820788,156.55026499801036,6867.3397465882645,Overdue,,90+,0.0,0,1,27.68032858415381,1.2267930758654042,3,0.8083549951185679
INV00713,CUST017,Retail,2022-07-23,2022-09-21,17923.634796631846,15677.066232768853,2695.8852064302077,Partially Paid,2022-10-15,90+,23.4666987850651,1,1,28.164142464745144,0.4268971439759699,0,0.14975018329592715
INV00714,CUST010,Finance,2023-03-02,2023-03-17,7617.710544661618,5937.682966015171,938.5567142891186,Partially Paid,2023-04-24,90+,39.21485001419219,1,1,27.333910397324775,0.31533991052264904,5,0.1472597441042237
INV00715,CUST008,Manufacturing,2023-03-09,2023-04-23,4163.7192513242035,0.0,4417.461847087465,Overdue,,90+,1.0964303080244364,0,1,27.38933459310757,0.5131830754513852,1,0.46340193797767143
INV00716,CUST019,Retail,2023-06-26,2023-08-25,19298.119217134867,18867.74401493487,150.77451240999522,Partially Paid,2023-10-10,90+,47.53420260765701,1,1,26.814358146193513,1.4986416992211131,1,0.25312393698871444
INV00717,CUST011,Technology,2022-06-16,2022-07-16,18437.15470265103,13624.753462284056,5445.883004229615,Partially Paid,2022-10-14,90+,90.88520642469832,1,1,27.635700779615856,0.4796603030220454,5,0.29934583088562094
INV00718,CUST019,Retail,2022-11-18,2022-12-18,8408.436287166105,5040.563753744007,3862.62081565032,Partially Paid,2023-01-12,90+,23.45751984320735,1,1,26.650145050212288,0.9584797748678662,4,0.9533355927433282
INV00719,CUST020,Retail,2023-05-07,2023-06-06,4851.836205552649,543.761238441918,4910.590923922372,Overdue,,90+,0.0,0,1,27.973652586432536,0.33271561541711275,2,0.7971253811791149
INV00720,CUST011,Technology,2022-12-22,2023-01-06,14663.76498186094,8090.2581911357665,6500.026636988732,Partially Paid,2023-02-10,90+,31.352411923246247,1,1,27.49243859964668,0.49612417987017293,0,0.9726441167813872
INV00721,CUST008,Manufacturing,2022-06-03,2022-07-03,3145.1282264310707,2191.921284545477,1012.8464300214971,Partially Paid,2022-09-11,90+,75.42984825199105,1,1,27.261312874208283,0.8306566463083901,3,0.8284823329663116
INV00722,CUST010,Finance,2022-11-17,2023-01-16,14333.233009165944,12712.137243754012,2343.621353853112,Partially Paid,2023-04-12,90+,86.04092024889033,1,1,27.42734152749648,0.680372545083113,1,0.14259297524251677
INV00723,CUST005,Retail,2022-01-06,2022-03-07,11619.618320142654,9582.792078776907,2215.6207456397465,Partially Paid,2022-03-15,90+,7.31592612785532,1,1,27.58588952768033,1.2662515766840379,2,0.9470928141568236
INV00724,CUST017,Retail,2024-04-16,2024-05-31,4004.3612982793516,3266.228696351527,53.100194047746754,Partially Paid,2024-06-16,90+,13.174321721666159,1,1,28.37912750948124,0.983253133308838,0,0.7658531115812983
INV00725,CUST008,Manufacturing,2024-07-11,2024-09-09,7696.613093421728,5835.5630126637325,1495.4386289082474,Partially Paid,2024-10-08,90+,37.931196693940905,1,1,27.191331502736713,0.7406398091509919,3,0.4119948041655111
INV00726,CUST014,Manufacturing,2024-08-20,2024-09-19,13133.76541031813,342.17576854897106,13325.465424803153,Overdue,,90+,0.0,0,1,26.193420714459897,1.4824501036842757,4,0.17375247254421716
INV00727,CUST010,Finance,2023-08-20,2023-10-19,1233.777476972666,1150.4420795511764,565.0879873904398,Partially Paid,2024-01-13,90+,84.69530943222664,1,1,27.38864738404526,0.31485550156112185,5,0.45436562791268764
INV00728,CUST009,Technology,2022-03-08,2022-05-07,17690.42266354214,17171.569371012723,522.4207246675728,Partially Paid,2022-08-01,90+,87.26510673280835,1,1,25.37568259557357,0.5358092925980595,3,0.7584654453492927
INV00729,CUST002,Finance,2023-04-20,2023-05-05,5335.996700699976,2954.5754497191974,1761.8717663063412,Partially Paid,2023-07-15,90+,72.82603703621773,1,1,27.237695998605066,0.5704065235235654,5,0.716788828954472
INV00730,CUST018,Finance,2023-08-14,2023-10-13,10708.277948307661,260.91403849763304,10371.153591584054,Overdue,,90+,2.91433126379556,0,1,27.26754015988397,0.6334533217689337,1,0.8295738527101884
INV00731,CUST019,Retail,2023-08-03,2023-09-17,1502.562641855709,855.5426247713946,620.6341251489127,Partially Paid,2023-12-12,90+,91.49931486081097,1,1,26.615379365807808,0.9615324826207932,3,0.44008310878026125
INV00732,CUST006,Healthcare,2024-07-18,2024-09-16,19620.936972811116,204.7469132161951,19697.39567639849,Overdue,,90+,1.539891134957881,0,1,24.60602773575494,1.0634250933139,5,0.5059295579350944
INV00733,CUST014,Manufacturing,2022-05-26,2022-06-10,13523.29605072957,12487.645698399989,0.0,Partially Paid,2022-08-04,90+,51.78722143275501,1,1,26.451191403516564,0.6227622316215907,3,0.8333721645650211
INV00734,CUST018,Finance,2023-04-24,2023-05-09,12765.447437837538,231.1543541662515,13279.402327385424,Overdue,,90+,0.0,0,1,26.999310588454502,0.9372389158571535,3,0.2524597095613205
INV00735,CUST016,Retail,2023-06-26,2023-08-25,1174.5737873007045,182.684947397421,579.075272359561,Partially Paid,2023-10-30,90+,66.9365231096934,1,1,26.80795635848101,1.1015318573434352,5,0.3937539330019585
INV00736,CUST002,Finance,2023-02-10,2023-04-11,14083.113243962684,9685.594691579005,4424.461960574597,Partially Paid,2023-04-16,90+,11.292195548252563,1,1,27.2900910228767,0.46955792141936487,1,0.2702661658758856
INV00737,CUST012,Healthcare,2024-05-20,2024-06-04,8699.169103485377,3.6962711360849863,8517.182642633936,Overdue,,90+,0.0,0,1,21.740298860121833,0.39522165128792686,0,0.5019043094168079
INV00738,CUST013,Finance,2022-08-24,2022-09-23,8191.488209853544,4810.349995573705,2819.2943574973406,Partially Paid,2022-11-15,90+,56.65861679562939,1,1,25.054936931124946,0.9262243589840069,3,0.3171453925525965
INV00739,CUST017,Retail,2023-04-06,2023-06-05,11640.68970598379,7247.120525873546,3730.4966360452786,Partially Paid,2023-07-25,90+,50.547356223356715,1,1,28.526819370235295,0.6450467204176712,1,0.20104400684471008
INV00740,CUST011,Technology,2022-11-02,2022-11-17,10036.182992336286,5451.944677063318,4152.83045218408,Partially Paid,2023-01-29,90+,75.54894458253835,1,1,27.659882798714683,0.2907236790669448,2,0.31743389633918445
INV00741,CUST014,Manufacturing,2023-06-29,2023-08-28,2967.941193483183,27.423299251910073,3314.372744497734,Overdue,,90+,0.0,0,1,26.108885318586378,0.9079216101702497,1,0.28277167791995345
INV00742,CUST014,Manufacturing,2022-10-19,2022-11-03,13696.155365530069,151.3443960351498,14181.408367815127,Overdue,,90+,0.0,0,1,26.05121757133409,1.0126285069746574,3,0.4198651789290253
INV00743,CUST005,Retail,2022-05-27,2022-06-26,12615.240350820293,11317.40532289276,2062.740610270945,Partially Paid,2022-07-05,90+,11.284391679167332,1,1,27.32906866654547,0.8805960246712571,2,0.6777355875001381
INV00744,CUST010,Finance,2022-05-03,2022-06-17,6379.112259607933,0.0,6412.12408118722,Overdue,,90+,1.9909854690710056,0,1,27.419162394565486,0.6620123391671842,2,0.18743289912586827
INV00745,CUST013,Finance,2022-12-06,2023-02-04,13548.133971954348,9326.246680544975,4256.067548525798,Partially Paid,2023-02-12,90+,10.957303693953197,1,1,25.230564632961816,1.3212226710907016,5,0.5008171277725469
INV00746,CUST006,Healthcare,2023-09-22,2023-11-21,13214.18906862832,7385.194872589866,6016.6679352795045,Partially Paid,2024-01-21,90+,60.95952310539538,1,1,24.522968802550146,0.7527064905909465,5,0.16242367364227564
INV00747,CUST018,Finance,2023-08-15,2023-09-29,5817.10787175462,2718.7634844799018,2290.2788333625776,Partially Paid,2023-12-18,90+,78.17515233386719,1,1,27.18447383426922,0.36209835638783866,3,0.33026040739672435
INV00748,CUST016,Retail,2024-06-18,2024-08-02,12097.298350031051,0.0,12352.725349873945,Overdue,,90+,0.0,0,1,26.394873424044654,0.7797179918807232,4,0.8847929328678732
INV00749,CUST008,Manufacturing,2022-09-12,2022-11-11,3002.6033101903563,0.0,3517.7835768037107,Overdue,,90+,2.4927917580953682,0,1,27.202592733165936,0.6005076007322577,3,0.1939847015781562
INV00750,CUST008,Manufacturing,2024-08-17,2024-09-16,16301.882731684575,12541.36809957295,4041.0752468283717,Partially Paid,2024-10-29,90+,44.289605420712725,1,1,27.503938540881762,1.4166336214073552,4,0.6088103659488767
INV00751,CUST010,Finance,2023-09-15,2023-11-14,2286.023740119894,0.0,2405.1385790925415,Overdue,,90+,0.0,0,1,27.308677405888453,1.1467692571539643,0,0.7046690311770415
INV00752,CUST005,Retail,2024-04-04,2024-05-19,14135.563617973014,391.3411198514469,14594.96425919708,Overdue,,90+,0.0,0,1,27.592516193905904,0.7956294022682104,2,0.1762459326298276
INV00753,CUST015,Technology,2023-07-12,2023-07-27,2521.2003618521157,1353.0515979104682,1367.7892976042049,Partially Paid,2023-08-05,90+,7.579972565991772,1,1,25.697050157821124,0.755039056573517,3,0.07551242290222826
INV00754,CUST002,Finance,2024-10-21,2024-11-20,3019.744415956826,0.0,2615.6134770950653,Overdue,,31-60,0.0,0,0,27.368968994343664,0.7568589783760113,5,0.9766482549895055
INV00755,CUST018,Finance,2024-10-08,2024-12-07,2304.970489498939,1944.419884522682,137.16866094531213,Partially Paid,2025-02-25,0-30,77.51235240609515,1,0,27.128669806908558,0.6935904088299286,5,0.1114969222178287
INV00756,CUST014,Manufacturing,2024-06-15,2024-08-14,5114.386333306695,2553.9491055706994,1441.05732313435,Partially Paid,2024-08-21,90+,3.550530657482553,1,1,26.41457491433996,0.19527664059302835,4,0.40858854216370594
INV00757,CUST014,Manufacturing,2022-06-14,2022-06-29,4533.934158791582,229.675658978259,4419.94729315252,Overdue,,90+,0.0,0,1,26.369702986339114,0.9364906259953305,0,0.39460810437354593
INV00758,CUST018,Finance,2022-03-23,2022-04-07,5680.3945718215755,5210.086062395737,799.6679593970671,Partially Paid,2022-07-04,90+,85.7526493636496,1,1,27.12242392893355,1.4492265842066163,1,0.8229835727971884
INV00759,CUST017,Retail,2024-06-03,2024-07-03,10459.800288215594,5358.671343027743,4734.868588685119,Partially Paid,2024-08-28,90+,51.05013817899268,1,1,28.35438079565626,0.788709650608646,4,0.6057912876104987
INV00760,CUST005,Retail,2023-10-23,2023-11-22,4629.703590333511,3621.4212497417234,857.3804297706648,Partially Paid,2024-01-16,90+,61.1533570264218,1,1,27.478423195507094,1.182964701925194,1,0.44350082639741695
INV00761,CUST013,Finance,2023-05-28,2023-07-27,14055.030263050705,12038.081410382663,2369.377562321264,Partially Paid,2023-10-06,90+,74.81062371985657,1,1,24.90334895800575,1.0153723130151329,1,0.1532456170671202
INV00762,CUST008,Manufacturing,2022-02-22,2022-04-23,6293.684675170341,5894.379497708604,467.0066170138313,Partially Paid,2022-06-13,90+,48.62997736334395,1,1,27.173784607679117,0.5863343649211606,2,0.2823787853989773
INV00763,CUST009,Technology,2022-07-07,2022-08-21,1988.8411496215385,1431.1283287703657,0.0,Partially Paid,2022-09-19,90+,29.828791759156353,1,1,25.63413335532356,0.5255738056734729,2,0.6675361177976343
INV00764,CUST007,Healthcare,2023-04-14,2023-06-13,10151.887867679105,0.0,10376.603820744294,Overdue,,90+,1.2700603933078425,0,1,24.71495627487863,0.9012655267378318,2,0.5488755953882449
INV00765,CUST011,Technology,2022-02-12,2022-02-27,4873.446001037707,176.15436188557942,4604.239266636907,Overdue,,90+,3.623658614962453,0,1,27.617574986591748,0.3301694516506617,4,0.5511426597309869
INV00766,CUST003,Retail,2023-07-06,2023-08-05,18498.03973754477,13895.251561590649,5113.719248001404,Partially Paid,2023-10-03,90+,56.5095454746438,1,1,26.653846974390323,0.9177564115117016,0,0.9774547915921209
INV00767,CUST015,Technology,2022-03-24,2022-05-23,6936.923919507169,0.0,6712.567659793719,Overdue,,90+,3.322533082209668,0,1,26.027027665490294,0.9800479652194004,4,0.2008937914547287
INV00768,CUST012,Healthcare,2022-12-25,2023-01-24,1051.7094572723504,82.77966806303372,866.3849163684373,Overdue,,90+,0.0,0,1,21.681986521127698,0.5852888962281421,4,0.696094718886049
INV00769,CUST003,Retail,2024-08-21,2024-10-20,13420.415748917683,8976.7134407917,4649.176685228686,Partially Paid,2025-01-14,61-90,81.93588548644911,1,1,26.818938946947206,1.210952659375832,3,0.2302231370642779
INV00770,CUST018,Finance,2024-11-28,2024-12-13,18694.19956265859,0.0,18051.39409423886,Overdue,,0-30,2.203051670081574,0,0,26.912471971662157,0.6982005886602103,0,0.45032372058131986
INV00771,CUST007,Healthcare,2024-06-24,2024-08-08,16986.197852813115,11238.247164085904,5879.375564421141,Partially Paid,2024-09-01,90+,27.926893988927546,1,1,24.017181468684903,0.7193990237373357,5,0.24076903659851756
INV00772,CUST002,Finance,2023-07-24,2023-09-07,13387.646716802075,6730.023280401434,6570.254591272264,Partially Paid,2023-09-15,90+,15.873234837850184,1,1,27.360296210891605,0.21062867786933676,1,0.5137760694480097
INV00773,CUST009,Technology,2023-01-07,2023-02-06,3586.2853084368153,2961.993073710124,83.56736606211294,Partially Paid,2023-04-20,90+,69.35005757560687,1,1,25.36752145558932,1.2084142338186399,1,0.8530697256524704
INV00774,CUST013,Finance,2024-06-11,2024-06-26,2530.295696601228,1711.3443911592904,371.6920738062954,Partially Paid,2024-08-10,90+,47.12633398999731,1,1,25.10162314368368,1.318093540121349,3,0.784939555972616
INV00775,CUST020,Retail,2024-10-04,2024-10-19,10653.232997330702,8753.95784197636,1017.4656497986223,Partially Paid,2024-12-14,61-90,54.75325544204605,1,1,27.82630789871695,0.7794306574345471,1,0.545363384181202
INV00776,CUST020,Retail,2022-07-06,2022-07-21,14167.614435656404,8029.215786623601,6412.305523456621,Partially Paid,2022-07-26,90+,7.383224121603005,1,1,28.136700898533416,0.28541593850412383,0,0.8349234132895345
INV00777,CUST002,Finance,2024-08-20,2024-10-19,2270.5369636582727,1799.2260976348298,412.18027965951023,Partially Paid,2024-12-13,61-90,50.526307268971145,1,1,27.37938610647151,0.2863552042867216,1,0.5320356731156123
INV00778,CUST003,Retail,2023-12-14,2024-01-28,5420.245997369403,4236.348840324688,661.0792792160814,Partially Paid,2024-03-13,90+,41.15825630194009,1,1,26.73065961776173,1.2860765503009375,2,0.6701776800811101
INV00779,CUST007,Healthcare,2024-04-16,2024-05-01,4986.683753852565,4892.803770005666,0.0,Partially Paid,2024-05-19,90+,15.639544222750931,1,1,24.799019848328303,1.0554541343068229,3,0.9287441459154478
INV00780,CUST019,Retail,2023-11-14,2024-01-13,19953.652791830627,13061.926449030783,6816.193170411204,Partially Paid,2024-02-25,90+,43.24023351734948,1,1,26.885761524113576,0.6269217593091017,0,0.9147895378627724
INV00781,CUST018,Finance,2023-10-20,2023-11-19,6322.43668316907,5732.260883485435,57.14544411845317,Partially Paid,2024-01-24,90+,64.04962871058144,1,1,27.12867105023829,0.35253943472296806,2,0.805875784399476
INV00782,CUST007,Healthcare,2022-08-03,2022-10-02,9177.631912555784,7841.282280238539,1458.214559493644,Partially Paid,2022-10-09,90+,9.005051056125993,1,1,24.83753931045568,0.5801648068139331,3,0.2279003427151132
INV00783,CUST016,Retail,2022-11-26,2023-01-25,2553.2611445459875,2534.3464003585077,0.0,Partially Paid,2023-04-06,90+,74.12413711840827,1,1,26.402634708881205,0.8310851057117762,5,0.9505055960989397
INV00784,CUST007,Healthcare,2023-11-07,2023-11-22,4078.5144002656302,0.0,3625.216296133406,Overdue,,90+,1.8241038745984777,0,1,24.714625707039254,0.6250194274998906,1,0.9016705577777058
INV00785,CUST011,Technology,2024-04-23,2024-05-23,1426.7001400878082,638.3240494755271,622.0832774591948,Partially Paid,2024-06-17,90+,29.924862261392093,1,1,27.33894904489363,0.2928352777888785,3,0.18692356061650622
INV00786,CUST010,Finance,2024-10-11,2024-11-25,6470.201558202859,3823.179092383836,2330.3429096717427,Partially Paid,2024-12-03,31-60,9.26507568041199,1,0,27.42179110064934,1.1521013952181864,1,0.7222990206311927
INV00787,CUST001,Technology,2023-08-14,2023-09-13,16365.793303758479,13655.103254784977,2754.8531329935186,Partially Paid,2023-12-10,90+,84.29781662650822,1,1,29.839881349758777,1.0983107008872184,2,0.6319750795267443
INV00788,CUST007,Healthcare,2024-03-31,2024-04-30,6727.007464273876,4775.669419520455,1544.4164001241932,Partially Paid,2024-07-27,90+,92.14782110703536,1,1,24.936920887942673,1.1387691744043913,2,0.23666730988826606
INV00789,CUST007,Healthcare,2022-03-17,2022-04-16,14881.784728539415,11605.633841560568,3184.6363123742244,Partially Paid,2022-05-28,90+,40.158923978684165,1,1,24.404442411666867,0.24939237993542218,3,0.1817485679208642
INV00790,CUST004,Finance,2024-07-20,2024-08-19,1885.06043718198,2037.0686076632337,996.6897146736953,Partially Paid,2024-09-08,90+,22.769780051022625,1,1,25.910024793299854,0.48289109095522154,5,0.24517449135001895
INV00791,CUST016,Retail,2022-06-30,2022-07-15,15405.878487093456,14788.439770738838,1087.6085993580884,Partially Paid,2022-07-20,90+,9.787795546917685,1,1,26.720080745188785,0.3883395590654044,3,0.23884908736366056
INV00792,CUST008,Manufacturing,2023-10-07,2023-12-06,1453.2852103001017,1592.5031383282133,0.0,Partially Paid,2024-02-25,90+,82.38938888225485,1,1,27.36972253767114,1.1514883215036522,0,0.6787904955435466
INV00793,CUST020,Retail,2023-06-01,2023-07-16,17190.404762920465,10549.534688497346,6648.297944270515,Partially Paid,2023-10-03,90+,74.44821328290632,1,1,27.905553423624514,0.8566909639451376,2,0.41048289632236057
INV00794,CUST007,Healthcare,2023-10-25,2023-12-09,13076.131300542485,9737.904855461693,3430.412107552677,Partially Paid,2024-01-20,90+,39.20650915783956,1,1,24.50445794383914,0.4786122236817222,3,0.5385264775825779
INV00795,CUST013,Finance,2022-08-26,2022-10-25,3520.77082498054,0.0,3826.882169344787,Overdue,,90+,4.0242056134012385,0,1,25.03946780917071,1.076245690818274,1,0.701491730016325
INV00796,CUST008,Manufacturing,2024-04-07,2024-05-22,7768.146822857693,5366.724553789272,2162.185125524713,Partially Paid,2024-05-22,90+,0.0,1,1,27.51916537255049,1.336239267873908,1,0.8633811810439792
INV00797,CUST018,Finance,2024-11-19,2024-12-19,9024.298818767338,4959.161847338135,4145.160260045719,Partially Paid,2024-12-22,0-30,3.242087775839663,1,0,27.195393357128133,0.6188630371525572,3,0.8357090368645104
INV00798,CUST011,Technology,2022-01-03,2022-01-18,12817.020514876298,7574.519508927909,5464.617301385286,Partially Paid,2022-03-15,90+,58.308583064650755,1,1,27.654833986584855,0.6294866735914173,5,0.9549132160243996
INV00799,CUST010,Finance,2024-08-04,2024-09-03,17638.239049445874,14146.485910161513,3413.7073063651183,Partially Paid,2024-10-19,90+,48.11843363587972,1,1,27.3693663744343,1.484709386819548,4,0.6975616807270422
INV00800,CUST013,Finance,2024-04-26,2024-05-26,2320.9236491763336,801.3499524082167,878.0198322546853,Partially Paid,2024-06-20,90+,25.848196910366823,1,1,24.94217444479669,0.23307897236861347,0,0.17344861799484562
INV00801,CUST015,Technology,2022-04-22,2022-05-07,16655.841624761215,10262.771014222126,6068.036792559564,Partially Paid,2022-06-09,90+,32.36516503993994,1,1,26.027149854915514,0.8122045954368919,3,0.33893381073576667
INV00802,CUST018,Finance,2023-01-20,2023-03-06,3920.730304615572,2465.3540043863477,957.8770865731295,Partially Paid,2023-05-15,90+,69.04876403118695,1,1,27.286522289310206,1.0729931445664456,0,0.22374927211881057
INV00803,CUST012,Healthcare,2024-11-27,2024-12-12,8342.20926372507,4872.973638744822,3050.4592627409,Partially Paid,2025-01-03,0-30,24.609998646675532,1,0,22.050301652127263,0.3059226638235261,2,0.950602782830627
INV00804,CUST010,Finance,2024-01-11,2024-03-11,19134.951515535886,64.7939049410205,19303.329720191407,Overdue,,90+,1.684133005354202,0,1,27.2214563195872,0.23137075475452418,5,0.5418083650255618
INV00805,CUST009,Technology,2024-10-17,2024-12-16,5678.478796859591,516.8144805479011,5586.376196128009,Overdue,,0-30,0.0,0,0,25.736697974170877,0.9637980661432523,5,0.8208288667293012
INV00806,CUST012,Healthcare,2024-06-24,2024-08-23,7934.446143286711,7533.170108645793,1416.977762217006,Partially Paid,2024-10-10,90+,51.292126751081504,1,1,21.456097364895125,0.35762717557593754,0,0.15039378638686057
INV00807,CUST017,Retail,2022-04-16,2022-05-01,17150.610470289415,16262.751997651945,990.8053745853431,Partially Paid,2022-06-13,90+,42.60743754865343,1,1,28.401036001008965,0.31292898290176363,5,0.13145262518573259
INV00808,CUST016,Retail,2023-02-21,2023-04-22,15963.305769323626,0.0,15625.357915265193,Overdue,,90+,0.0,0,1,26.7453498654785,0.48303620840809997,3,1.0048954366174183
